seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,algorithm,mutation
85215,100,5,25,15,5124,250000,1,-63,-14,Mu1-unconst,XRAI_0.000000
88321,100,5,25,16,7877,250000,1,-64,-15,Mu1-unconst,XRAI_0.000000
91627,100,5,25,17,5456,250000,1,-66,-20,Mu1-unconst,XRAI_0.000000
95133,100,5,25,18,7457,250000,1,-64,-20,Mu1-unconst,XRAI_0.000000
98839,100,5,25,19,4765,250000,1,-63,-15,Mu1-unconst,XRAI_0.000000
102745,100,5,25,20,6879,250000,1,-63,-15,Mu1-unconst,XRAI_0.000000
106851,100,5,25,21,5325,250000,1,-66,-18,Mu1-unconst,XRAI_0.000000
111157,100,5,25,22,4026,250000,1,-61,-14,Mu1-unconst,XRAI_0.000000
115663,100,5,25,23,6207,250000,1,-64,-15,Mu1-unconst,XRAI_0.000000
120369,100,5,25,24,4702,250000,1,-65,-20,Mu1-unconst,XRAI_0.000000
125275,100,5,25,25,5464,250000,1,-63,-16,Mu1-unconst,XRAI_0.000000
130381,100,5,25,26,4822,250000,1,-64,-18,Mu1-unconst,XRAI_0.000000
135687,100,5,25,27,4323,250000,1,-65,-21,Mu1-unconst,XRAI_0.000000
141193,100,5,25,28,5373,250000,1,-64,-21,Mu1-unconst,XRAI_0.000000
146899,100,5,25,29,5607,250000,1,-66,-21,Mu1-unconst,XRAI_0.000000
62700,100,10,25,0,7861,250000,1,-39,0,Mu1-unconst,XRAI_0.000000
62811,100,10,25,1,3879,250000,1,-41,0,Mu1-unconst,XRAI_0.000000
63122,100,10,25,2,5730,250000,1,-47,0,Mu1-unconst,XRAI_0.000000
63633,100,10,25,3,6121,250000,1,-44,0,Mu1-unconst,XRAI_0.000000
64344,100,10,25,4,4279,250000,1,-46,0,Mu1-unconst,XRAI_0.000000
65255,100,10,25,5,6311,250000,1,-44,0,Mu1-unconst,XRAI_0.000000
66366,100,10,25,6,5403,250000,1,-44,0,Mu1-unconst,XRAI_0.000000
67677,100,10,25,7,5619,250000,1,-41,0,Mu1-unconst,XRAI_0.000000
69188,100,10,25,8,6076,250000,1,-44,0,Mu1-unconst,XRAI_0.000000
70899,100,10,25,9,7878,250000,1,-42,0,Mu1-unconst,XRAI_0.000000
72810,100,10,25,10,3964,250000,1,-41,0,Mu1-unconst,XRAI_0.000000
74921,100,10,25,11,5173,250000,1,-40,0,Mu1-unconst,XRAI_0.000000
77232,100,10,25,12,5418,250000,1,-46,0,Mu1-unconst,XRAI_0.000000
79743,100,10,25,13,4943,250000,1,-45,-3,Mu1-unconst,XRAI_0.000000
82454,100,10,25,14,6904,250000,1,-41,0,Mu1-unconst,XRAI_0.000000
85365,100,10,25,15,6672,250000,1,-41,0,Mu1-unconst,XRAI_0.000000
88476,100,10,25,16,4885,250000,1,-48,0,Mu1-unconst,XRAI_0.000000
91787,100,10,25,17,4353,250000,1,-39,-8,Mu1-unconst,XRAI_0.000000
95298,100,10,25,18,3985,250000,1,-40,0,Mu1-unconst,XRAI_0.000000
99009,100,10,25,19,5816,250000,1,-46,0,Mu1-unconst,XRAI_0.000000
102920,100,10,25,20,4172,250000,1,-45,0,Mu1-unconst,XRAI_0.000000
107031,100,10,25,21,4094,250000,1,-49,0,Mu1-unconst,XRAI_0.000000
111342,100,10,25,22,5076,250000,1,-45,0,Mu1-unconst,XRAI_0.000000
115853,100,10,25,23,3612,250000,1,-40,0,Mu1-unconst,XRAI_0.000000
120564,100,10,25,24,5405,250000,1,-42,0,Mu1-unconst,XRAI_0.000000
125475,100,10,25,25,8173,250000,1,-42,-1,Mu1-unconst,XRAI_0.000000
130586,100,10,25,26,3785,250000,1,-46,0,Mu1-unconst,XRAI_0.000000
135897,100,10,25,27,5284,250000,1,-41,0,Mu1-unconst,XRAI_0.000000
141408,100,10,25,28,4701,250000,1,-42,0,Mu1-unconst,XRAI_0.000000
147119,100,10,25,29,7864,250000,1,-46,0,Mu1-unconst,XRAI_0.000000
250101,100,1,50,0,48788,500000,1,-90,-71,Mu1-unconst,XRAI_0.000000
250203,100,1,50,1,40808,500000,1,-91,-69,Mu1-unconst,XRAI_0.000000
250505,100,1,50,2,43452,500000,1,-91,-68,Mu1-unconst,XRAI_0.000000
251007,100,1,50,3,44323,500000,1,-90,-67,Mu1-unconst,XRAI_0.000000
251709,100,1,50,4,35231,500000,1,-91,-71,Mu1-unconst,XRAI_0.000000
252611,100,1,50,5,37156,500000,1,-91,-65,Mu1-unconst,XRAI_0.000000
253713,100,1,50,6,42586,500000,1,-91,-67,Mu1-unconst,XRAI_0.000000
255015,100,1,50,7,36583,500000,1,-90,-65,Mu1-unconst,XRAI_0.000000
256517,100,1,50,8,46063,500000,1,-91,-71,Mu1-unconst,XRAI_0.000000
258219,100,1,50,9,30806,500000,1,-90,-67,Mu1-unconst,XRAI_0.000000
260121,100,1,50,10,37448,500000,1,-91,-68,Mu1-unconst,XRAI_0.000000
262223,100,1,50,11,40227,500000,1,-90,-70,Mu1-unconst,XRAI_0.000000
264525,100,1,50,12,43036,500000,1,-90,-69,Mu1-unconst,XRAI_0.000000
267027,100,1,50,13,34322,500000,1,-89,-69,Mu1-unconst,XRAI_0.000000
269729,100,1,50,14,32618,500000,1,-91,-66,Mu1-unconst,XRAI_0.000000
272631,100,1,50,15,44276,500000,1,-91,-69,Mu1-unconst,XRAI_0.000000
275733,100,1,50,16,47858,500000,1,-89,-63,Mu1-unconst,XRAI_0.000000
279035,100,1,50,17,41907,500000,1,-90,-70,Mu1-unconst,XRAI_0.000000
282537,100,1,50,18,35402,500000,1,-90,-70,Mu1-unconst,XRAI_0.000000
286239,100,1,50,19,41958,500000,1,-90,-67,Mu1-unconst,XRAI_0.000000
290141,100,1,50,20,37961,500000,1,-91,-69,Mu1-unconst,XRAI_0.000000
294243,100,1,50,21,34237,500000,1,-89,-68,Mu1-unconst,XRAI_0.000000
298545,100,1,50,22,37385,500000,1,-91,-68,Mu1-unconst,XRAI_0.000000
303047,100,1,50,23,52180,500000,1,-91,-70,Mu1-unconst,XRAI_0.000000
307749,100,1,50,24,44479,500000,1,-89,-72,Mu1-unconst,XRAI_0.000000
312651,100,1,50,25,49038,500000,1,-90,-68,Mu1-unconst,XRAI_0.000000
317753,100,1,50,26,43753,500000,1,-89,-68,Mu1-unconst,XRAI_0.000000
323055,100,1,50,27,51189,500000,1,-90,-69,Mu1-unconst,XRAI_0.000000
328557,100,1,50,28,45690,500000,1,-91,-72,Mu1-unconst,XRAI_0.000000
334259,100,1,50,29,30526,500000,1,-90,-64,Mu1-unconst,XRAI_0.000000
250109,100,3,50,0,48389,500000,1,-76,-36,Mu1-unconst,XRAI_0.000000
250213,100,3,50,1,40315,500000,1,-76,-37,Mu1-unconst,XRAI_0.000000
250517,100,3,50,2,33301,500000,1,-75,-34,Mu1-unconst,XRAI_0.000000
251021,100,3,50,3,27041,500000,1,-76,-32,Mu1-unconst,XRAI_0.000000
251725,100,3,50,4,30464,500000,1,-77,-37,Mu1-unconst,XRAI_0.000000
252629,100,3,50,5,43067,500000,1,-75,-33,Mu1-unconst,XRAI_0.000000
253733,100,3,50,6,56435,500000,1,-77,-36,Mu1-unconst,XRAI_0.000000
255037,100,3,50,7,49367,500000,1,-79,-41,Mu1-unconst,XRAI_0.000000
256541,100,3,50,8,53797,500000,1,-73,-35,Mu1-unconst,XRAI_0.000000
258245,100,3,50,9,41015,500000,1,-76,-33,Mu1-unconst,XRAI_0.000000
260149,100,3,50,10,34645,500000,1,-75,-33,Mu1-unconst,XRAI_0.000000
262253,100,3,50,11,43685,500000,1,-76,-36,Mu1-unconst,XRAI_0.000000
264557,100,3,50,12,37177,500000,1,-76,-37,Mu1-unconst,XRAI_0.000000
267061,100,3,50,13,38362,500000,1,-75,-36,Mu1-unconst,XRAI_0.000000
269765,100,3,50,14,32224,500000,1,-77,-40,Mu1-unconst,XRAI_0.000000
272669,100,3,50,15,43127,500000,1,-77,-35,Mu1-unconst,XRAI_0.000000
275773,100,3,50,16,51698,500000,1,-77,-43,Mu1-unconst,XRAI_0.000000
279077,100,3,50,17,41103,500000,1,-78,-37,Mu1-unconst,XRAI_0.000000
282581,100,3,50,18,36970,500000,1,-79,-43,Mu1-unconst,XRAI_0.000000
286285,100,3,50,19,34043,500000,1,-77,-33,Mu1-unconst,XRAI_0.000000
290189,100,3,50,20,44090,500000,1,-78,-37,Mu1-unconst,XRAI_0.000000
294293,100,3,50,21,38227,500000,1,-75,-36,Mu1-unconst,XRAI_0.000000
298597,100,3,50,22,35633,500000,1,-77,-40,Mu1-unconst,XRAI_0.000000
303101,100,3,50,23,74121,500000,1,-76,-41,Mu1-unconst,XRAI_0.000000
307805,100,3,50,24,34584,500000,1,-78,-34,Mu1-unconst,XRAI_0.000000
312709,100,3,50,25,42221,500000,1,-78,-34,Mu1-unconst,XRAI_0.000000
317813,100,3,50,26,39292,500000,1,-75,-33,Mu1-unconst,XRAI_0.000000
323117,100,3,50,27,55937,500000,1,-74,-32,Mu1-unconst,XRAI_0.000000
328621,100,3,50,28,45522,500000,1,-75,-32,Mu1-unconst,XRAI_0.000000
334325,100,3,50,29,35041,500000,1,-75,-34,Mu1-unconst,XRAI_0.000000
250125,100,5,50,0,36784,500000,1,-60,-17,Mu1-unconst,XRAI_0.000000
250231,100,5,50,1,39925,500000,1,-66,-24,Mu1-unconst,XRAI_0.000000
250537,100,5,50,2,33902,500000,1,-63,-19,Mu1-unconst,XRAI_0.000000
251043,100,5,50,3,33438,500000,1,-64,-22,Mu1-unconst,XRAI_0.000000
251749,100,5,50,4,36849,500000,1,-63,-23,Mu1-unconst,XRAI_0.000000
252655,100,5,50,5,41141,500000,1,-64,-16,Mu1-unconst,XRAI_0.000000
253761,100,5,50,6,48417,500000,1,-60,-17,Mu1-unconst,XRAI_0.000000
255067,100,5,50,7,31420,500000,1,-63,-23,Mu1-unconst,XRAI_0.000000
256573,100,5,50,8,48224,500000,1,-59,-13,Mu1-unconst,XRAI_0.000000
258279,100,5,50,9,32379,500000,1,-64,-17,Mu1-unconst,XRAI_0.000000
260185,100,5,50,10,31086,500000,1,-66,-20,Mu1-unconst,XRAI_0.000000
262291,100,5,50,11,31203,500000,1,-59,-17,Mu1-unconst,XRAI_0.000000
264597,100,5,50,12,47783,500000,1,-63,-23,Mu1-unconst,XRAI_0.000000
267103,100,5,50,13,46737,500000,1,-64,-19,Mu1-unconst,XRAI_0.000000
269809,100,5,50,14,37962,500000,1,-59,-18,Mu1-unconst,XRAI_0.000000
272715,100,5,50,15,45960,500000,1,-65,-21,Mu1-unconst,XRAI_0.000000
275821,100,5,50,16,36233,500000,1,-63,-20,Mu1-unconst,XRAI_0.000000
279127,100,5,50,17,51013,500000,1,-63,-13,Mu1-unconst,XRAI_0.000000
282633,100,5,50,18,31703,500000,1,-65,-20,Mu1-unconst,XRAI_0.000000
286339,100,5,50,19,42757,500000,1,-59,-10,Mu1-unconst,XRAI_0.000000
290245,100,5,50,20,41888,500000,1,-65,-24,Mu1-unconst,XRAI_0.000000
294351,100,5,50,21,29178,500000,1,-62,-17,Mu1-unconst,XRAI_0.000000
298657,100,5,50,22,42720,500000,1,-65,-23,Mu1-unconst,XRAI_0.000000
303163,100,5,50,23,33385,500000,1,-65,-17,Mu1-unconst,XRAI_0.000000
307869,100,5,50,24,26905,500000,1,-66,-20,Mu1-unconst,XRAI_0.000000
312775,100,5,50,25,44910,500000,1,-66,-29,Mu1-unconst,XRAI_0.000000
317881,100,5,50,26,30908,500000,1,-65,-20,Mu1-unconst,XRAI_0.000000
323187,100,5,50,27,40277,500000,1,-63,-20,Mu1-unconst,XRAI_0.000000
328693,100,5,50,28,28935,500000,1,-64,-11,Mu1-unconst,XRAI_0.000000
334399,100,5,50,29,32826,500000,1,-66,-24,Mu1-unconst,XRAI_0.000000
250200,100,10,50,0,26834,500000,1,-37,0,Mu1-unconst,XRAI_0.000000
250311,100,10,50,1,25001,500000,1,-41,0,Mu1-unconst,XRAI_0.000000
250622,100,10,50,2,29622,500000,1,-46,-3,Mu1-unconst,XRAI_0.000000
251133,100,10,50,3,30173,500000,1,-43,0,Mu1-unconst,XRAI_0.000000
251844,100,10,50,4,23761,500000,1,-41,0,Mu1-unconst,XRAI_0.000000
252755,100,10,50,5,26142,500000,1,-40,0,Mu1-unconst,XRAI_0.000000
253866,100,10,50,6,31441,500000,1,-43,0,Mu1-unconst,XRAI_0.000000
255177,100,10,50,7,45227,500000,1,-44,0,Mu1-unconst,XRAI_0.000000
256688,100,10,50,8,33443,500000,1,-44,0,Mu1-unconst,XRAI_0.000000
258399,100,10,50,9,40068,500000,1,-45,0,Mu1-unconst,XRAI_0.000000
260310,100,10,50,10,29515,500000,1,-45,0,Mu1-unconst,XRAI_0.000000
262421,100,10,50,11,33270,500000,1,-43,0,Mu1-unconst,XRAI_0.000000
264732,100,10,50,12,28534,500000,1,-39,0,Mu1-unconst,XRAI_0.000000
267243,100,10,50,13,29652,500000,1,-45,0,Mu1-unconst,XRAI_0.000000
269954,100,10,50,14,34447,500000,1,-43,0,Mu1-unconst,XRAI_0.000000
272865,100,10,50,15,33350,500000,1,-43,0,Mu1-unconst,XRAI_0.000000
275976,100,10,50,16,26340,500000,1,-42,-2,Mu1-unconst,XRAI_0.000000
279287,100,10,50,17,25573,500000,1,-44,-2,Mu1-unconst,XRAI_0.000000
282798,100,10,50,18,26127,500000,1,-40,0,Mu1-unconst,XRAI_0.000000
286509,100,10,50,19,35882,500000,1,-42,0,Mu1-unconst,XRAI_0.000000
290420,100,10,50,20,60242,500000,1,-44,0,Mu1-unconst,XRAI_0.000000
294531,100,10,50,21,35113,500000,1,-44,0,Mu1-unconst,XRAI_0.000000
298842,100,10,50,22,21454,500000,1,-42,0,Mu1-unconst,XRAI_0.000000
303353,100,10,50,23,31676,500000,1,-44,-6,Mu1-unconst,XRAI_0.000000
308064,100,10,50,24,32329,500000,1,-42,0,Mu1-unconst,XRAI_0.000000
312975,100,10,50,25,24517,500000,1,-42,0,Mu1-unconst,XRAI_0.000000
318086,100,10,50,26,33463,500000,1,-41,0,Mu1-unconst,XRAI_0.000000
323397,100,10,50,27,30588,500000,1,-41,0,Mu1-unconst,XRAI_0.000000
328908,100,10,50,28,32806,500000,1,-37,0,Mu1-unconst,XRAI_0.000000
334619,100,10,50,29,44993,500000,1,-39,0,Mu1-unconst,XRAI_0.000000
251,50,1,2,0,59,5000,1,-42,-24,Mu1-unconst,XRAI_0.250000
303,50,1,2,1,29,5000,1,-43,-29,Mu1-unconst,XRAI_0.250000
455,50,1,2,2,0,5000,1,-44,-26,Mu1-unconst,XRAI_0.250000
707,50,1,2,3,12,5000,1,-43,-30,Mu1-unconst,XRAI_0.250000
1059,50,1,2,4,0,5000,1,-43,-28,Mu1-unconst,XRAI_0.250000
1511,50,1,2,5,0,5000,1,-42,-27,Mu1-unconst,XRAI_0.250000
2063,50,1,2,6,13,5000,1,-43,-23,Mu1-unconst,XRAI_0.250000
2715,50,1,2,7,0,5000,1,-42,-26,Mu1-unconst,XRAI_0.250000
3467,50,1,2,8,0,5000,1,-44,-27,Mu1-unconst,XRAI_0.250000
4319,50,1,2,9,0,5000,1,-43,-23,Mu1-unconst,XRAI_0.250000
5271,50,1,2,10,13,5000,1,-43,-24,Mu1-unconst,XRAI_0.250000
6323,50,1,2,11,25,5000,1,-45,-27,Mu1-unconst,XRAI_0.250000
7475,50,1,2,12,0,5000,1,-46,-24,Mu1-unconst,XRAI_0.250000
8727,50,1,2,13,0,5000,1,-42,-24,Mu1-unconst,XRAI_0.250000
10079,50,1,2,14,17,5000,1,-44,-27,Mu1-unconst,XRAI_0.250000
11531,50,1,2,15,10,5000,1,-43,-26,Mu1-unconst,XRAI_0.250000
13083,50,1,2,16,15,5000,1,-44,-25,Mu1-unconst,XRAI_0.250000
14735,50,1,2,17,0,5000,1,-44,-27,Mu1-unconst,XRAI_0.250000
16487,50,1,2,18,0,5000,1,-43,-26,Mu1-unconst,XRAI_0.250000
18339,50,1,2,19,0,5000,1,-43,-25,Mu1-unconst,XRAI_0.250000
20291,50,1,2,20,7,5000,1,-41,-26,Mu1-unconst,XRAI_0.250000
22343,50,1,2,21,11,5000,1,-44,-29,Mu1-unconst,XRAI_0.250000
24495,50,1,2,22,5,5000,1,-42,-25,Mu1-unconst,XRAI_0.250000
26747,50,1,2,23,0,5000,1,-43,-26,Mu1-unconst,XRAI_0.250000
29099,50,1,2,24,17,5000,1,-41,-27,Mu1-unconst,XRAI_0.250000
31551,50,1,2,25,11,5000,1,-42,-25,Mu1-unconst,XRAI_0.250000
34103,50,1,2,26,21,5000,1,-42,-25,Mu1-unconst,XRAI_0.250000
36755,50,1,2,27,36,5000,1,-44,-27,Mu1-unconst,XRAI_0.250000
39507,50,1,2,28,0,5000,1,-43,-28,Mu1-unconst,XRAI_0.250000
42359,50,1,2,29,33,5000,1,-41,-23,Mu1-unconst,XRAI_0.250000
259,50,3,2,0,4,5000,1,-31,-7,Mu1-unconst,XRAI_0.250000
313,50,3,2,1,24,5000,1,-31,-5,Mu1-unconst,XRAI_0.250000
467,50,3,2,2,0,5000,1,-27,-2,Mu1-unconst,XRAI_0.250000
721,50,3,2,3,1,5000,1,-32,-7,Mu1-unconst,XRAI_0.250000
1075,50,3,2,4,29,5000,1,-31,-5,Mu1-unconst,XRAI_0.250000
1529,50,3,2,5,13,5000,1,-30,-4,Mu1-unconst,XRAI_0.250000
2083,50,3,2,6,14,5000,1,-31,-10,Mu1-unconst,XRAI_0.250000
2737,50,3,2,7,0,5000,1,-28,-7,Mu1-unconst,XRAI_0.250000
3491,50,3,2,8,35,5000,1,-32,-6,Mu1-unconst,XRAI_0.250000
4345,50,3,2,9,0,5000,1,-34,-12,Mu1-unconst,XRAI_0.250000
5299,50,3,2,10,7,5000,1,-30,-4,Mu1-unconst,XRAI_0.250000
6353,50,3,2,11,0,5000,1,-31,-8,Mu1-unconst,XRAI_0.250000
7507,50,3,2,12,7,5000,1,-36,-3,Mu1-unconst,XRAI_0.250000
8761,50,3,2,13,4,5000,1,-30,-9,Mu1-unconst,XRAI_0.250000
10115,50,3,2,14,12,5000,1,-31,-6,Mu1-unconst,XRAI_0.250000
11569,50,3,2,15,0,5000,1,-31,-4,Mu1-unconst,XRAI_0.250000
13123,50,3,2,16,12,5000,1,-31,-7,Mu1-unconst,XRAI_0.250000
14777,50,3,2,17,0,5000,1,-32,-7,Mu1-unconst,XRAI_0.250000
16531,50,3,2,18,0,5000,1,-33,-10,Mu1-unconst,XRAI_0.250000
18385,50,3,2,19,0,5000,1,-29,-8,Mu1-unconst,XRAI_0.250000
20339,50,3,2,20,32,5000,1,-31,-4,Mu1-unconst,XRAI_0.250000
22393,50,3,2,21,5,5000,1,-30,-8,Mu1-unconst,XRAI_0.250000
24547,50,3,2,22,8,5000,1,-30,-7,Mu1-unconst,XRAI_0.250000
26801,50,3,2,23,0,5000,1,-26,-8,Mu1-unconst,XRAI_0.250000
29155,50,3,2,24,43,5000,1,-32,-9,Mu1-unconst,XRAI_0.250000
31609,50,3,2,25,8,5000,1,-30,-6,Mu1-unconst,XRAI_0.250000
34163,50,3,2,26,0,5000,1,-29,-8,Mu1-unconst,XRAI_0.250000
36817,50,3,2,27,27,5000,1,-34,-9,Mu1-unconst,XRAI_0.250000
39571,50,3,2,28,43,5000,1,-32,-8,Mu1-unconst,XRAI_0.250000
42425,50,3,2,29,0,5000,1,-28,-8,Mu1-unconst,XRAI_0.250000
275,50,5,2,0,5,5000,1,-20,0,Mu1-unconst,XRAI_0.250000
331,50,5,2,1,0,5000,1,-25,0,Mu1-unconst,XRAI_0.250000
487,50,5,2,2,21,5000,1,-25,0,Mu1-unconst,XRAI_0.250000
743,50,5,2,3,10,5000,1,-20,0,Mu1-unconst,XRAI_0.250000
1099,50,5,2,4,2,5000,1,-27,-2,Mu1-unconst,XRAI_0.250000
1555,50,5,2,5,9,5000,1,-25,-1,Mu1-unconst,XRAI_0.250000
2111,50,5,2,6,3,5000,1,-22,0,Mu1-unconst,XRAI_0.250000
2767,50,5,2,7,28,5000,1,-24,-1,Mu1-unconst,XRAI_0.250000
3523,50,5,2,8,0,5000,1,-22,-1,Mu1-unconst,XRAI_0.250000
4379,50,5,2,9,1,5000,1,-17,0,Mu1-unconst,XRAI_0.250000
5335,50,5,2,10,0,5000,1,-20,0,Mu1-unconst,XRAI_0.250000
6391,50,5,2,11,22,5000,1,-21,0,Mu1-unconst,XRAI_0.250000
7547,50,5,2,12,0,5000,1,-19,0,Mu1-unconst,XRAI_0.250000
8803,50,5,2,13,12,5000,1,-21,0,Mu1-unconst,XRAI_0.250000
10159,50,5,2,14,0,5000,1,-20,0,Mu1-unconst,XRAI_0.250000
11615,50,5,2,15,0,5000,1,-23,0,Mu1-unconst,XRAI_0.250000
13171,50,5,2,16,12,5000,1,-17,0,Mu1-unconst,XRAI_0.250000
14827,50,5,2,17,0,5000,1,-19,0,Mu1-unconst,XRAI_0.250000
16583,50,5,2,18,0,5000,1,-20,0,Mu1-unconst,XRAI_0.250000
18439,50,5,2,19,0,5000,1,-21,0,Mu1-unconst,XRAI_0.250000
20395,50,5,2,20,37,5000,1,-24,-2,Mu1-unconst,XRAI_0.250000
22451,50,5,2,21,11,5000,1,-20,0,Mu1-unconst,XRAI_0.250000
24607,50,5,2,22,8,5000,1,-23,0,Mu1-unconst,XRAI_0.250000
26863,50,5,2,23,0,5000,1,-22,0,Mu1-unconst,XRAI_0.250000
29219,50,5,2,24,0,5000,1,-22,0,Mu1-unconst,XRAI_0.250000
31675,50,5,2,25,0,5000,1,-21,0,Mu1-unconst,XRAI_0.250000
34231,50,5,2,26,31,5000,1,-27,-2,Mu1-unconst,XRAI_0.250000
36887,50,5,2,27,49,5000,1,-19,0,Mu1-unconst,XRAI_0.250000
39643,50,5,2,28,12,5000,1,-17,-3,Mu1-unconst,XRAI_0.250000
42499,50,5,2,29,4,5000,1,-23,-1,Mu1-unconst,XRAI_0.250000
350,50,10,2,0,15,5000,1,-5,0,Mu1-unconst,XRAI_0.250000
411,50,10,2,1,11,5000,1,-16,0,Mu1-unconst,XRAI_0.250000
572,50,10,2,2,37,5000,1,-13,0,Mu1-unconst,XRAI_0.250000
833,50,10,2,3,12,5000,1,-16,0,Mu1-unconst,XRAI_0.250000
1194,50,10,2,4,51,5000,1,-15,0,Mu1-unconst,XRAI_0.250000
1655,50,10,2,5,10,5000,1,-14,0,Mu1-unconst,XRAI_0.250000
2216,50,10,2,6,0,5000,1,-10,0,Mu1-unconst,XRAI_0.250000
2877,50,10,2,7,0,5000,1,-13,0,Mu1-unconst,XRAI_0.250000
3638,50,10,2,8,62,5000,1,-13,0,Mu1-unconst,XRAI_0.250000
4499,50,10,2,9,0,5000,1,-9,0,Mu1-unconst,XRAI_0.250000
5460,50,10,2,10,0,5000,1,-7,0,Mu1-unconst,XRAI_0.250000
6521,50,10,2,11,0,5000,1,-13,0,Mu1-unconst,XRAI_0.250000
7682,50,10,2,12,0,5000,1,-15,0,Mu1-unconst,XRAI_0.250000
8943,50,10,2,13,0,5000,1,-9,0,Mu1-unconst,XRAI_0.250000
10304,50,10,2,14,0,5000,1,-7,0,Mu1-unconst,XRAI_0.250000
11765,50,10,2,15,3,5000,1,-15,0,Mu1-unconst,XRAI_0.250000
13326,50,10,2,16,0,5000,1,-10,0,Mu1-unconst,XRAI_0.250000
14987,50,10,2,17,0,5000,1,-9,0,Mu1-unconst,XRAI_0.250000
16748,50,10,2,18,9,5000,1,-11,0,Mu1-unconst,XRAI_0.250000
18609,50,10,2,19,0,5000,1,-6,0,Mu1-unconst,XRAI_0.250000
20570,50,10,2,20,0,5000,1,-8,0,Mu1-unconst,XRAI_0.250000
22631,50,10,2,21,0,5000,1,-6,0,Mu1-unconst,XRAI_0.250000
24792,50,10,2,22,4,5000,1,-11,0,Mu1-unconst,XRAI_0.250000
27053,50,10,2,23,9,5000,1,-12,0,Mu1-unconst,XRAI_0.250000
29414,50,10,2,24,14,5000,1,-11,0,Mu1-unconst,XRAI_0.250000
31875,50,10,2,25,0,5000,1,-10,0,Mu1-unconst,XRAI_0.250000
34436,50,10,2,26,17,5000,1,-13,0,Mu1-unconst,XRAI_0.250000
37097,50,10,2,27,0,5000,1,-7,0,Mu1-unconst,XRAI_0.250000
39858,50,10,2,28,28,5000,1,-13,0,Mu1-unconst,XRAI_0.250000
42719,50,10,2,29,5,5000,1,-9,0,Mu1-unconst,XRAI_0.250000
5051,50,1,10,0,671,25000,1,-41,-26,Mu1-unconst,XRAI_0.250000
5103,50,1,10,1,571,25000,1,-43,-29,Mu1-unconst,XRAI_0.250000
5255,50,1,10,2,356,25000,1,-44,-28,Mu1-unconst,XRAI_0.250000
5507,50,1,10,3,665,25000,1,-41,-26,Mu1-unconst,XRAI_0.250000
5859,50,1,10,4,671,25000,1,-42,-22,Mu1-unconst,XRAI_0.250000
6311,50,1,10,5,541,25000,1,-42,-24,Mu1-unconst,XRAI_0.250000
6863,50,1,10,6,319,25000,1,-39,-22,Mu1-unconst,XRAI_0.250000
7515,50,1,10,7,941,25000,1,-42,-27,Mu1-unconst,XRAI_0.250000
8267,50,1,10,8,590,25000,1,-42,-27,Mu1-unconst,XRAI_0.250000
9119,50,1,10,9,329,25000,1,-42,-23,Mu1-unconst,XRAI_0.250000
10071,50,1,10,10,1077,25000,1,-41,-25,Mu1-unconst,XRAI_0.250000
11123,50,1,10,11,757,25000,1,-41,-24,Mu1-unconst,XRAI_0.250000
12275,50,1,10,12,410,25000,1,-42,-25,Mu1-unconst,XRAI_0.250000
13527,50,1,10,13,969,25000,1,-41,-23,Mu1-unconst,XRAI_0.250000
14879,50,1,10,14,431,25000,1,-43,-24,Mu1-unconst,XRAI_0.250000
16331,50,1,10,15,433,25000,1,-43,-25,Mu1-unconst,XRAI_0.250000
17883,50,1,10,16,448,25000,1,-42,-26,Mu1-unconst,XRAI_0.250000
19535,50,1,10,17,921,25000,1,-40,-26,Mu1-unconst,XRAI_0.250000
21287,50,1,10,18,568,25000,1,-40,-24,Mu1-unconst,XRAI_0.250000
23139,50,1,10,19,371,25000,1,-43,-24,Mu1-unconst,XRAI_0.250000
25091,50,1,10,20,751,25000,1,-41,-25,Mu1-unconst,XRAI_0.250000
27143,50,1,10,21,732,25000,1,-41,-27,Mu1-unconst,XRAI_0.250000
29295,50,1,10,22,1397,25000,1,-42,-20,Mu1-unconst,XRAI_0.250000
31547,50,1,10,23,474,25000,1,-43,-25,Mu1-unconst,XRAI_0.250000
33899,50,1,10,24,570,25000,1,-38,-20,Mu1-unconst,XRAI_0.250000
36351,50,1,10,25,394,25000,1,-42,-28,Mu1-unconst,XRAI_0.250000
38903,50,1,10,26,531,25000,1,-41,-27,Mu1-unconst,XRAI_0.250000
41555,50,1,10,27,489,25000,1,-42,-22,Mu1-unconst,XRAI_0.250000
44307,50,1,10,28,774,25000,1,-42,-27,Mu1-unconst,XRAI_0.250000
47159,50,1,10,29,540,25000,1,-41,-25,Mu1-unconst,XRAI_0.250000
5059,50,3,10,0,591,25000,1,-31,-9,Mu1-unconst,XRAI_0.250000
5113,50,3,10,1,420,25000,1,-31,-6,Mu1-unconst,XRAI_0.250000
5267,50,3,10,2,626,25000,1,-28,-3,Mu1-unconst,XRAI_0.250000
5521,50,3,10,3,623,25000,1,-30,-9,Mu1-unconst,XRAI_0.250000
5875,50,3,10,4,574,25000,1,-27,-5,Mu1-unconst,XRAI_0.250000
6329,50,3,10,5,363,25000,1,-28,-5,Mu1-unconst,XRAI_0.250000
6883,50,3,10,6,496,25000,1,-30,-5,Mu1-unconst,XRAI_0.250000
7537,50,3,10,7,436,25000,1,-28,-5,Mu1-unconst,XRAI_0.250000
