seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,alpha,algorithm,mutation
312775,100,5,50,25,152187,500000,1,-57,-29,1,Mu1-const,XRAI_0.250000
317881,100,5,50,26,500000,500000,0.998882,-40,-20,1,Mu1-const,XRAI_0.250000
323187,100,5,50,27,500000,500000,0.998882,-39,-20,1,Mu1-const,XRAI_0.250000
328693,100,5,50,28,500000,500000,0.986332,-22,-11,1,Mu1-const,XRAI_0.250000
26,5,1,2,0,7,50,1,0,0,1,Mu1-const,XRAI_0.250000
33,5,1,2,1,2,50,1,0,0,1,Mu1-const,XRAI_0.250000
50,5,1,2,2,39,50,1,0,0,1,Mu1-const,XRAI_0.250000
77,5,1,2,3,31,50,1,0,0,1,Mu1-const,XRAI_0.250000
114,5,1,2,4,32,50,1,0,0,1,Mu1-const,XRAI_0.250000
161,5,1,2,5,50,50,0.75,0,0,1,Mu1-const,XRAI_0.250000
218,5,1,2,6,24,50,1,0,0,1,Mu1-const,XRAI_0.250000
285,5,1,2,7,10,50,1,0,0,1,Mu1-const,XRAI_0.250000
362,5,1,2,8,50,50,0.75,0,0,1,Mu1-const,XRAI_0.250000
449,5,1,2,9,13,50,1,0,0,1,Mu1-const,XRAI_0.250000
546,5,1,2,10,5,50,1,0,0,1,Mu1-const,XRAI_0.250000
653,5,1,2,11,34,50,1,0,0,1,Mu1-const,XRAI_0.250000
770,5,1,2,12,1,50,1,0,0,1,Mu1-const,XRAI_0.250000
897,5,1,2,13,3,50,1,0,0,1,Mu1-const,XRAI_0.250000
1034,5,1,2,14,14,50,1,0,0,1,Mu1-const,XRAI_0.250000
1181,5,1,2,15,30,50,1,0,0,1,Mu1-const,XRAI_0.250000
1338,5,1,2,16,36,50,1,0,0,1,Mu1-const,XRAI_0.250000
1505,5,1,2,17,1,50,1,0,0,1,Mu1-const,XRAI_0.250000
1682,5,1,2,18,18,50,1,0,0,1,Mu1-const,XRAI_0.250000
1869,5,1,2,19,8,50,1,0,0,1,Mu1-const,XRAI_0.250000
2066,5,1,2,20,50,50,0.75,0,0,1,Mu1-const,XRAI_0.250000
2273,5,1,2,21,18,50,1,0,0,1,Mu1-const,XRAI_0.250000
2490,5,1,2,22,4,50,1,0,0,1,Mu1-const,XRAI_0.250000
2717,5,1,2,23,11,50,1,0,0,1,Mu1-const,XRAI_0.250000
2954,5,1,2,24,19,50,1,0,0,1,Mu1-const,XRAI_0.250000
3201,5,1,2,25,18,50,1,0,0,1,Mu1-const,XRAI_0.250000
3458,5,1,2,26,21,50,1,0,0,1,Mu1-const,XRAI_0.250000
3725,5,1,2,27,11,50,1,0,0,1,Mu1-const,XRAI_0.250000
4002,5,1,2,28,50,50,0.75,0,0,1,Mu1-const,XRAI_0.250000
4289,5,1,2,29,5,50,1,0,0,1,Mu1-const,XRAI_0.250000
34,5,3,2,0,3,50,1,0,0,1,Mu1-const,XRAI_0.250000
43,5,3,2,1,9,50,1,0,0,1,Mu1-const,XRAI_0.250000
62,5,3,2,2,7,50,1,0,0,1,Mu1-const,XRAI_0.250000
91,5,3,2,3,4,50,1,0,0,1,Mu1-const,XRAI_0.250000
130,5,3,2,4,4,50,1,0,0,1,Mu1-const,XRAI_0.250000
179,5,3,2,5,1,50,1,0,0,1,Mu1-const,XRAI_0.250000
238,5,3,2,6,14,50,1,0,0,1,Mu1-const,XRAI_0.250000
307,5,3,2,7,5,50,1,0,0,1,Mu1-const,XRAI_0.250000
386,5,3,2,8,4,50,1,0,0,1,Mu1-const,XRAI_0.250000
475,5,3,2,9,3,50,1,0,0,1,Mu1-const,XRAI_0.250000
574,5,3,2,10,7,50,1,0,0,1,Mu1-const,XRAI_0.250000
683,5,3,2,11,8,50,1,0,0,1,Mu1-const,XRAI_0.250000
802,5,3,2,12,1,50,1,0,0,1,Mu1-const,XRAI_0.250000
931,5,3,2,13,2,50,1,0,0,1,Mu1-const,XRAI_0.250000
1070,5,3,2,14,6,50,1,0,0,1,Mu1-const,XRAI_0.250000
1219,5,3,2,15,5,50,1,0,0,1,Mu1-const,XRAI_0.250000
1378,5,3,2,16,15,50,1,0,0,1,Mu1-const,XRAI_0.250000
1547,5,3,2,17,9,50,1,0,0,1,Mu1-const,XRAI_0.250000
1726,5,3,2,18,5,50,1,0,0,1,Mu1-const,XRAI_0.250000
1915,5,3,2,19,5,50,1,0,0,1,Mu1-const,XRAI_0.250000
2114,5,3,2,20,2,50,1,0,0,1,Mu1-const,XRAI_0.250000
2323,5,3,2,21,4,50,1,0,0,1,Mu1-const,XRAI_0.250000
2542,5,3,2,22,4,50,1,0,0,1,Mu1-const,XRAI_0.250000
2771,5,3,2,23,7,50,1,0,0,1,Mu1-const,XRAI_0.250000
3010,5,3,2,24,3,50,1,0,0,1,Mu1-const,XRAI_0.250000
3259,5,3,2,25,7,50,1,0,0,1,Mu1-const,XRAI_0.250000
3518,5,3,2,26,4,50,1,0,0,1,Mu1-const,XRAI_0.250000
3787,5,3,2,27,12,50,1,0,0,1,Mu1-const,XRAI_0.250000
4066,5,3,2,28,6,50,1,0,0,1,Mu1-const,XRAI_0.250000
4355,5,3,2,29,4,50,1,0,0,1,Mu1-const,XRAI_0.250000
251,50,1,2,0,111,5000,1,-25,-24,1,Mu1-const,NSWAP
303,50,1,2,1,105,5000,1,-31,-29,1,Mu1-const,NSWAP
455,50,1,2,2,155,5000,1,-30,-26,1,Mu1-const,NSWAP
707,50,1,2,3,85,5000,1,-31,-30,1,Mu1-const,NSWAP
1059,50,1,2,4,116,5000,1,-32,-28,1,Mu1-const,NSWAP
1511,50,1,2,5,121,5000,1,-30,-27,1,Mu1-const,NSWAP
2063,50,1,2,6,76,5000,1,-27,-23,1,Mu1-const,NSWAP
2715,50,1,2,7,128,5000,1,-28,-26,1,Mu1-const,NSWAP
3467,50,1,2,8,154,5000,1,-31,-27,1,Mu1-const,NSWAP
4319,50,1,2,9,127,5000,1,-25,-23,1,Mu1-const,NSWAP
5271,50,1,2,10,108,5000,1,-26,-24,1,Mu1-const,NSWAP
6323,50,1,2,11,75,5000,1,-30,-27,1,Mu1-const,NSWAP
7475,50,1,2,12,132,5000,1,-28,-24,1,Mu1-const,NSWAP
8727,50,1,2,13,84,5000,1,-28,-24,1,Mu1-const,NSWAP
10079,50,1,2,14,69,5000,1,-30,-27,1,Mu1-const,NSWAP
11531,50,1,2,15,80,5000,1,-28,-26,1,Mu1-const,NSWAP
13083,50,1,2,16,135,5000,1,-29,-25,1,Mu1-const,NSWAP
14735,50,1,2,17,73,5000,1,-30,-27,1,Mu1-const,NSWAP
16487,50,1,2,18,57,5000,1,-28,-26,1,Mu1-const,NSWAP
18339,50,1,2,19,87,5000,1,-26,-25,1,Mu1-const,NSWAP
20291,50,1,2,20,124,5000,1,-30,-26,1,Mu1-const,NSWAP
22343,50,1,2,21,150,5000,1,-31,-29,1,Mu1-const,NSWAP
24495,50,1,2,22,97,5000,1,-25,-25,1,Mu1-const,NSWAP
26747,50,1,2,23,82,5000,1,-30,-26,1,Mu1-const,NSWAP
29099,50,1,2,24,147,5000,1,-29,-27,1,Mu1-const,NSWAP
31551,50,1,2,25,89,5000,1,-26,-25,1,Mu1-const,NSWAP
34103,50,1,2,26,70,5000,1,-25,-25,1,Mu1-const,NSWAP
36755,50,1,2,27,73,5000,1,-29,-27,1,Mu1-const,NSWAP
39507,50,1,2,28,105,5000,1,-30,-28,1,Mu1-const,NSWAP
42359,50,1,2,29,89,5000,1,-25,-23,1,Mu1-const,NSWAP
5051,50,1,10,0,25000,25000,0.975662,-31,-26,1,Mu1-const,NSWAP
5103,50,1,10,1,25000,25000,0.96626,-30,-29,1,Mu1-const,NSWAP
5255,50,1,10,2,25000,25000,0.971461,-34,-28,1,Mu1-const,NSWAP
5507,50,1,10,3,25000,25000,0.965446,-31,-26,1,Mu1-const,NSWAP
5859,50,1,10,4,25000,25000,0.968975,-28,-22,1,Mu1-const,NSWAP
6311,50,1,10,5,25000,25000,0.964521,-30,-24,1,Mu1-const,NSWAP
6863,50,1,10,6,25000,25000,0.976632,-29,-22,1,Mu1-const,NSWAP
7515,50,1,10,7,25000,25000,0.977852,-32,-27,1,Mu1-const,NSWAP
8267,50,1,10,8,25000,25000,0.974729,-32,-27,1,Mu1-const,NSWAP
9119,50,1,10,9,25000,25000,0.975853,-29,-23,1,Mu1-const,NSWAP
10071,50,1,10,10,25000,25000,0.971461,-29,-25,1,Mu1-const,NSWAP
11123,50,1,10,11,25000,25000,0.963747,-30,-24,1,Mu1-const,NSWAP
12275,50,1,10,12,25000,25000,0.96324,-30,-25,1,Mu1-const,NSWAP
13527,50,1,10,13,25000,25000,0.966952,-30,-23,1,Mu1-const,NSWAP
14879,50,1,10,14,25000,25000,0.971138,-28,-24,1,Mu1-const,NSWAP
16331,50,1,10,15,25000,25000,0.967375,-30,-25,1,Mu1-const,NSWAP
17883,50,1,10,16,25000,25000,0.969883,-30,-26,1,Mu1-const,NSWAP
19535,50,1,10,17,25000,25000,0.962864,-30,-26,1,Mu1-const,NSWAP
21287,50,1,10,18,25000,25000,0.963366,-29,-24,1,Mu1-const,NSWAP
23139,50,1,10,19,25000,25000,0.97082,-31,-24,1,Mu1-const,NSWAP
25091,50,1,10,20,25000,25000,0.970348,-32,-25,1,Mu1-const,NSWAP
27143,50,1,10,21,25000,25000,0.971138,-32,-27,1,Mu1-const,NSWAP
29295,50,1,10,22,25000,25000,0.974007,-30,-20,1,Mu1-const,NSWAP
31547,50,1,10,23,25000,25000,0.97296,-31,-25,1,Mu1-const,NSWAP
33899,50,1,10,24,25000,25000,0.969883,-27,-20,1,Mu1-const,NSWAP
36351,50,1,10,25,25000,25000,0.975853,-34,-28,1,Mu1-const,NSWAP
38903,50,1,10,26,25000,25000,0.976632,-29,-27,1,Mu1-const,NSWAP
41555,50,1,10,27,25000,25000,0.965313,-27,-22,1,Mu1-const,NSWAP
44307,50,1,10,28,25000,25000,0.973131,-31,-27,1,Mu1-const,NSWAP
47159,50,1,10,29,25000,25000,0.960921,-32,-25,1,Mu1-const,NSWAP
31301,50,1,25,0,62500,62500,0.951792,-32,-25,1,Mu1-const,NSWAP
31353,50,1,25,1,62500,62500,0.951965,-30,-22,1,Mu1-const,NSWAP
31505,50,1,25,2,62500,62500,0.951219,-32,-25,1,Mu1-const,NSWAP
31757,50,1,25,3,62500,62500,0.953313,-34,-27,1,Mu1-const,NSWAP
32109,50,1,25,4,62500,62500,0.953567,-32,-25,1,Mu1-const,NSWAP
32561,50,1,25,5,62500,62500,0.947412,-33,-27,1,Mu1-const,NSWAP
33113,50,1,25,6,62500,62500,0.953239,-29,-23,1,Mu1-const,NSWAP
33765,50,1,25,7,62500,62500,0.950724,-30,-27,1,Mu1-const,NSWAP
34517,50,1,25,8,62500,62500,0.948465,-32,-26,1,Mu1-const,NSWAP
35369,50,1,25,9,62500,62500,0.952605,-29,-25,1,Mu1-const,NSWAP
36321,50,1,25,10,62500,62500,0.946652,-31,-24,1,Mu1-const,NSWAP
37373,50,1,25,11,62500,62500,0.952168,-32,-26,1,Mu1-const,NSWAP
38525,50,1,25,12,62500,62500,0.952473,-32,-25,1,Mu1-const,NSWAP
39777,50,1,25,13,62500,62500,0.951548,-31,-27,1,Mu1-const,NSWAP
41129,50,1,25,14,62500,62500,0.948993,-32,-27,1,Mu1-const,NSWAP
42581,50,1,25,15,62500,62500,0.952066,-31,-26,1,Mu1-const,NSWAP
44133,50,1,25,16,62500,62500,0.951319,-30,-26,1,Mu1-const,NSWAP
45785,50,1,25,17,62500,62500,0.951806,-31,-26,1,Mu1-const,NSWAP
47537,50,1,25,18,62500,62500,0.950639,-34,-28,1,Mu1-const,NSWAP
49389,50,1,25,19,62500,62500,0.949955,-31,-25,1,Mu1-const,NSWAP
51341,50,1,25,20,62500,62500,0.952284,-32,-26,1,Mu1-const,NSWAP
53393,50,1,25,21,62500,62500,0.951893,-32,-26,1,Mu1-const,NSWAP
55545,50,1,25,22,62500,62500,0.95172,-33,-29,1,Mu1-const,NSWAP
57797,50,1,25,23,62500,62500,0.95318,-31,-24,1,Mu1-const,NSWAP
60149,50,1,25,24,62500,62500,0.953328,-33,-28,1,Mu1-const,NSWAP
62601,50,1,25,25,62500,62500,0.949348,-33,-27,1,Mu1-const,NSWAP
65153,50,1,25,26,62500,62500,0.949664,-31,-26,1,Mu1-const,NSWAP
67805,50,1,25,27,62500,62500,0.950457,-28,-22,1,Mu1-const,NSWAP
70557,50,1,25,28,62500,62500,0.952766,-33,-28,1,Mu1-const,NSWAP
73409,50,1,25,29,62500,62500,0.95224,-33,-27,1,Mu1-const,NSWAP
125051,50,1,50,0,125000,125000,0.949378,-33,-26,1,Mu1-const,NSWAP
125103,50,1,50,1,125000,125000,0.948615,-32,-27,1,Mu1-const,NSWAP
125255,50,1,50,2,125000,125000,0.948325,-31,-25,1,Mu1-const,NSWAP
125507,50,1,50,3,125000,125000,0.948266,-30,-24,1,Mu1-const,NSWAP
125859,50,1,50,4,125000,125000,0.948361,-32,-26,1,Mu1-const,NSWAP
126311,50,1,50,5,125000,125000,0.947438,-32,-27,1,Mu1-const,NSWAP
126863,50,1,50,6,125000,125000,0.947778,-32,-26,1,Mu1-const,NSWAP
127515,50,1,50,7,125000,125000,0.946827,-31,-25,1,Mu1-const,NSWAP
128267,50,1,50,8,125000,125000,0.948216,-30,-23,1,Mu1-const,NSWAP
129119,50,1,50,9,125000,125000,0.948635,-32,-29,1,Mu1-const,NSWAP
130071,50,1,50,10,125000,125000,0.950143,-31,-24,1,Mu1-const,NSWAP
131123,50,1,50,11,125000,125000,0.947218,-29,-22,1,Mu1-const,NSWAP
132275,50,1,50,12,125000,125000,0.946674,-30,-24,1,Mu1-const,NSWAP
133527,50,1,50,13,125000,125000,0.947912,-34,-28,1,Mu1-const,NSWAP
134879,50,1,50,14,125000,125000,0.949537,-31,-24,1,Mu1-const,NSWAP
136331,50,1,50,15,125000,125000,0.947574,-28,-24,1,Mu1-const,NSWAP
137883,50,1,50,16,125000,125000,0.947341,-30,-26,1,Mu1-const,NSWAP
139535,50,1,50,17,125000,125000,0.949513,-31,-26,1,Mu1-const,NSWAP
141287,50,1,50,18,125000,125000,0.949318,-33,-27,1,Mu1-const,NSWAP
143139,50,1,50,19,125000,125000,0.947915,-33,-26,1,Mu1-const,NSWAP
145091,50,1,50,20,125000,125000,0.94801,-32,-27,1,Mu1-const,NSWAP
147143,50,1,50,21,125000,125000,0.948974,-31,-25,1,Mu1-const,NSWAP
149295,50,1,50,22,125000,125000,0.946037,-32,-28,1,Mu1-const,NSWAP
151547,50,1,50,23,125000,125000,0.948652,-28,-23,1,Mu1-const,NSWAP
153899,50,1,50,24,125000,125000,0.947919,-30,-26,1,Mu1-const,NSWAP
156351,50,1,50,25,125000,125000,0.948397,-33,-28,1,Mu1-const,NSWAP
158903,50,1,50,26,125000,125000,0.947834,-30,-25,1,Mu1-const,NSWAP
161555,50,1,50,27,125000,125000,0.949017,-29,-23,1,Mu1-const,NSWAP
164307,50,1,50,28,125000,125000,0.947879,-33,-27,1,Mu1-const,NSWAP
167159,50,1,50,29,125000,125000,0.948559,-32,-27,1,Mu1-const,NSWAP
251,50,1,2,0,160,5000,1,-36,-24,0.5,Mu1-const,XRAI_0.250000
303,50,1,2,1,140,5000,1,-41,-29,0.5,Mu1-const,XRAI_0.250000
455,50,1,2,2,48,5000,1,-36,-26,0.5,Mu1-const,XRAI_0.250000
707,50,1,2,3,103,5000,1,-40,-30,0.5,Mu1-const,XRAI_0.250000
1059,50,1,2,4,92,5000,1,-40,-28,0.5,Mu1-const,XRAI_0.250000
1511,50,1,2,5,69,5000,1,-36,-27,0.5,Mu1-const,XRAI_0.250000
2063,50,1,2,6,175,5000,1,-34,-23,0.5,Mu1-const,XRAI_0.250000
2715,50,1,2,7,43,5000,1,-35,-26,0.5,Mu1-const,XRAI_0.250000
3467,50,1,2,8,74,5000,1,-37,-27,0.5,Mu1-const,XRAI_0.250000
4319,50,1,2,9,85,5000,1,-32,-23,0.5,Mu1-const,XRAI_0.250000
5271,50,1,2,10,72,5000,1,-34,-24,0.5,Mu1-const,XRAI_0.250000
6323,50,1,2,11,84,5000,1,-37,-27,0.5,Mu1-const,XRAI_0.250000
7475,50,1,2,12,62,5000,1,-33,-24,0.5,Mu1-const,XRAI_0.250000
8727,50,1,2,13,87,5000,1,-35,-24,0.5,Mu1-const,XRAI_0.250000
10079,50,1,2,14,72,5000,1,-36,-27,0.5,Mu1-const,XRAI_0.250000
11531,50,1,2,15,88,5000,1,-34,-26,0.5,Mu1-const,XRAI_0.250000
13083,50,1,2,16,93,5000,1,-36,-25,0.5,Mu1-const,XRAI_0.250000
14735,50,1,2,17,124,5000,1,-40,-27,0.5,Mu1-const,XRAI_0.250000
16487,50,1,2,18,69,5000,1,-35,-26,0.5,Mu1-const,XRAI_0.250000
18339,50,1,2,19,62,5000,1,-36,-25,0.5,Mu1-const,XRAI_0.250000
20291,50,1,2,20,54,5000,1,-38,-26,0.5,Mu1-const,XRAI_0.250000
22343,50,1,2,21,107,5000,1,-41,-29,0.5,Mu1-const,XRAI_0.250000
24495,50,1,2,22,80,5000,1,-37,-25,0.5,Mu1-const,XRAI_0.250000
26747,50,1,2,23,74,5000,1,-38,-26,0.5,Mu1-const,XRAI_0.250000
29099,50,1,2,24,53,5000,1,-35,-27,0.5,Mu1-const,XRAI_0.250000
31551,50,1,2,25,75,5000,1,-36,-25,0.5,Mu1-const,XRAI_0.250000
34103,50,1,2,26,63,5000,1,-33,-25,0.5,Mu1-const,XRAI_0.250000
36755,50,1,2,27,42,5000,1,-36,-27,0.5,Mu1-const,XRAI_0.250000
39507,50,1,2,28,53,5000,1,-37,-28,0.5,Mu1-const,XRAI_0.250000
42359,50,1,2,29,68,5000,1,-32,-23,0.5,Mu1-const,XRAI_0.250000
259,50,3,2,0,2085,5000,1,-10,-7,0.5,Mu1-const,XRAI_0.250000
313,50,3,2,1,2160,5000,1,-7,-5,0.5,Mu1-const,XRAI_0.250000
467,50,3,2,2,3897,5000,1,-3,-2,0.5,Mu1-const,XRAI_0.250000
721,50,3,2,3,2540,5000,1,-10,-7,0.5,Mu1-const,XRAI_0.250000
1075,50,3,2,4,1844,5000,1,-7,-5,0.5,Mu1-const,XRAI_0.250000
1529,50,3,2,5,5000,5000,0.979592,-6,-4,0.5,Mu1-const,XRAI_0.250000
2083,50,3,2,6,1268,5000,1,-15,-10,0.5,Mu1-const,XRAI_0.250000
2737,50,3,2,7,1317,5000,1,-10,-7,0.5,Mu1-const,XRAI_0.250000
3491,50,3,2,8,1127,5000,1,-9,-6,0.5,Mu1-const,XRAI_0.250000
4345,50,3,2,9,265,5000,1,-18,-12,0.5,Mu1-const,XRAI_0.250000
5299,50,3,2,10,1459,5000,1,-6,-4,0.5,Mu1-const,XRAI_0.250000
6353,50,3,2,11,1577,5000,1,-12,-8,0.5,Mu1-const,XRAI_0.250000
7507,50,3,2,12,5000,5000,0.897959,-4,-3,0.5,Mu1-const,XRAI_0.250000
8761,50,3,2,13,670,5000,1,-13,-9,0.5,Mu1-const,XRAI_0.250000
10115,50,3,2,14,3142,5000,1,-9,-6,0.5,Mu1-const,XRAI_0.250000
11569,50,3,2,15,797,5000,1,-6,-4,0.5,Mu1-const,XRAI_0.250000
13123,50,3,2,16,500,5000,1,-10,-7,0.5,Mu1-const,XRAI_0.250000
14777,50,3,2,17,1408,5000,1,-10,-7,0.5,Mu1-const,XRAI_0.250000
16531,50,3,2,18,1166,5000,1,-15,-10,0.5,Mu1-const,XRAI_0.250000
18385,50,3,2,19,823,5000,1,-12,-8,0.5,Mu1-const,XRAI_0.250000
20339,50,3,2,20,2330,5000,1,-6,-4,0.5,Mu1-const,XRAI_0.250000
22393,50,3,2,21,369,5000,1,-11,-8,0.5,Mu1-const,XRAI_0.250000
24547,50,3,2,22,943,5000,1,-10,-7,0.5,Mu1-const,XRAI_0.250000
26801,50,3,2,23,660,5000,1,-12,-8,0.5,Mu1-const,XRAI_0.250000
29155,50,3,2,24,551,5000,1,-12,-9,0.5,Mu1-const,XRAI_0.250000
31609,50,3,2,25,3516,5000,1,-9,-6,0.5,Mu1-const,XRAI_0.250000
34163,50,3,2,26,1706,5000,1,-12,-8,0.5,Mu1-const,XRAI_0.250000
36817,50,3,2,27,1205,5000,1,-13,-9,0.5,Mu1-const,XRAI_0.250000
39571,50,3,2,28,739,5000,1,-12,-8,0.5,Mu1-const,XRAI_0.250000
42425,50,3,2,29,1700,5000,1,-12,-8,0.5,Mu1-const,XRAI_0.250000
275,50,5,2,0,1007,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
331,50,5,2,1,1470,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
487,50,5,2,2,773,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
743,50,5,2,3,678,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
1099,50,5,2,4,2381,5000,1,-3,-2,0.5,Mu1-const,XRAI_0.250000
1555,50,5,2,5,2275,5000,1,-1,-1,0.5,Mu1-const,XRAI_0.250000
2111,50,5,2,6,1263,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
2767,50,5,2,7,1765,5000,1,-1,-1,0.5,Mu1-const,XRAI_0.250000
3523,50,5,2,8,5000,5000,0.979592,-1,-1,0.5,Mu1-const,XRAI_0.250000
4379,50,5,2,9,486,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
5335,50,5,2,10,1340,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
6391,50,5,2,11,1041,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
7547,50,5,2,12,2916,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
8803,50,5,2,13,294,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
10159,50,5,2,14,1113,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
11615,50,5,2,15,2573,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
13171,50,5,2,16,1022,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
14827,50,5,2,17,571,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
16583,50,5,2,18,389,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
18439,50,5,2,19,544,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
20395,50,5,2,20,3169,5000,1,-2,-2,0.5,Mu1-const,XRAI_0.250000
22451,50,5,2,21,987,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
24607,50,5,2,22,1683,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
26863,50,5,2,23,1400,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
29219,50,5,2,24,1119,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
31675,50,5,2,25,834,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
34231,50,5,2,26,1853,5000,1,-3,-2,0.5,Mu1-const,XRAI_0.250000
36887,50,5,2,27,383,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
39643,50,5,2,28,1854,5000,1,-4,-3,0.5,Mu1-const,XRAI_0.250000
42499,50,5,2,29,1619,5000,1,-1,-1,0.5,Mu1-const,XRAI_0.250000
350,50,10,2,0,706,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
411,50,10,2,1,576,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
572,50,10,2,2,1195,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
833,50,10,2,3,373,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
1194,50,10,2,4,350,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
1655,50,10,2,5,687,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
2216,50,10,2,6,311,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
2877,50,10,2,7,430,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
3638,50,10,2,8,591,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
4499,50,10,2,9,1475,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
5460,50,10,2,10,371,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
6521,50,10,2,11,840,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
7682,50,10,2,12,597,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
8943,50,10,2,13,814,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
10304,50,10,2,14,389,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
11765,50,10,2,15,507,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
13326,50,10,2,16,1096,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
14987,50,10,2,17,787,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
16748,50,10,2,18,328,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
18609,50,10,2,19,659,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
20570,50,10,2,20,582,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
22631,50,10,2,21,1341,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
24792,50,10,2,22,548,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
27053,50,10,2,23,546,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
29414,50,10,2,24,893,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
31875,50,10,2,25,869,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
34436,50,10,2,26,685,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
37097,50,10,2,27,639,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
39858,50,10,2,28,621,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
42719,50,10,2,29,916,5000,1,0,0,0.5,Mu1-const,XRAI_0.250000
5051,50,1,10,0,1433,25000,1,-37,-26,0.5,Mu1-const,XRAI_0.250000
5103,50,1,10,1,1087,25000,1,-42,-29,0.5,Mu1-const,XRAI_0.250000
5255,50,1,10,2,1033,25000,1,-39,-28,0.5,Mu1-const,XRAI_0.250000
5507,50,1,10,3,1165,25000,1,-37,-26,0.5,Mu1-const,XRAI_0.250000
5859,50,1,10,4,3267,25000,1,-33,-22,0.5,Mu1-const,XRAI_0.250000
6311,50,1,10,5,2326,25000,1,-35,-24,0.5,Mu1-const,XRAI_0.250000
6863,50,1,10,6,10647,25000,1,-33,-22,0.5,Mu1-const,XRAI_0.250000
7515,50,1,10,7,1358,25000,1,-39,-27,0.5,Mu1-const,XRAI_0.250000
8267,50,1,10,8,2100,25000,1,-39,-27,0.5,Mu1-const,XRAI_0.250000
9119,50,1,10,9,3337,25000,1,-34,-23,0.5,Mu1-const,XRAI_0.250000
10071,50,1,10,10,3405,25000,1,-36,-25,0.5,Mu1-const,XRAI_0.250000
11123,50,1,10,11,1635,25000,1,-35,-24,0.5,Mu1-const,XRAI_0.250000
12275,50,1,10,12,2316,25000,1,-36,-25,0.5,Mu1-const,XRAI_0.250000
13527,50,1,10,13,7515,25000,1,-34,-23,0.5,Mu1-const,XRAI_0.250000
14879,50,1,10,14,2961,25000,1,-34,-24,0.5,Mu1-const,XRAI_0.250000
16331,50,1,10,15,1857,25000,1,-36,-25,0.5,Mu1-const,XRAI_0.250000
17883,50,1,10,16,3886,25000,1,-38,-26,0.5,Mu1-const,XRAI_0.250000
19535,50,1,10,17,1125,25000,1,-38,-26,0.5,Mu1-const,XRAI_0.250000
21287,50,1,10,18,5505,25000,1,-36,-24,0.5,Mu1-const,XRAI_0.250000
23139,50,1,10,19,1168,25000,1,-35,-24,0.5,Mu1-const,XRAI_0.250000
25091,50,1,10,20,2762,25000,1,-36,-25,0.5,Mu1-const,XRAI_0.250000
27143,50,1,10,21,1033,25000,1,-39,-27,0.5,Mu1-const,XRAI_0.250000
