seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,alpha,rob_test_0,rob_test_1,rob_test_2,rob_test_3,rob_test_4,rob_test_5,rob_test_6,rob_test_7,init
44133,50,1,25,16,1.11022e-16,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
156351,50,1,50,25,0.985434,28,28,Mu1-const,XRAI_0.100000,0.3,34.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
158903,50,1,50,26,0,25,25,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
53501,50,5,25,21,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,13.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
55657,50,5,25,22,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
55657,50,5,25,22,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,13.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
57913,50,5,25,23,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
57913,50,5,25,23,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,13.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
60269,50,5,25,24,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
60269,50,5,25,24,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,13.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
62725,50,5,25,25,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
44133,50,1,25,16,0.994601,26,26,Mu1-const,XRAI_0.100000,0.3,33.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
45785,50,1,25,17,1.11022e-16,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
62725,50,5,25,25,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,13.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
65281,50,5,25,26,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
65281,50,5,25,26,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,14.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
67937,50,5,25,27,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
67937,50,5,25,27,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,14.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
70693,50,5,25,28,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
70693,50,5,25,28,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,14.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
73549,50,5,25,29,0.0816327,1,1,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
45785,50,1,25,17,0.992184,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
47537,50,1,25,18,1.11022e-16,28,28,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
73549,50,5,25,29,1,1,1,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,13.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
31400,50,10,25,0,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
31400,50,10,25,0,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
31461,50,10,25,1,0.102041,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
31461,50,10,25,1,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
31622,50,10,25,2,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
31622,50,10,25,2,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,11.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
31883,50,10,25,3,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
31883,50,10,25,3,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
32244,50,10,25,4,0.102041,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
47537,50,1,25,18,0.991668,28,28,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
49389,50,1,25,19,1.11022e-16,25,25,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
32244,50,10,25,4,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,11.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
32705,50,10,25,5,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
32705,50,10,25,5,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
33266,50,10,25,6,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
33266,50,10,25,6,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,11.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
33927,50,10,25,7,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
33927,50,10,25,7,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
34688,50,10,25,8,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
34688,50,10,25,8,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
35549,50,10,25,9,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
49389,50,1,25,19,0.992274,25,25,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
51341,50,1,25,20,1.11022e-16,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
35549,50,10,25,9,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
36510,50,10,25,10,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
36510,50,10,25,10,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
37571,50,10,25,11,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
37571,50,10,25,11,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
38732,50,10,25,12,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
38732,50,10,25,12,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,11.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
39993,50,10,25,13,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
39993,50,10,25,13,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
41354,50,10,25,14,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
51341,50,1,25,20,0.993992,26,26,Mu1-const,XRAI_0.100000,0.3,33.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
53393,50,1,25,21,1.11022e-16,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
41354,50,10,25,14,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,12.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
42815,50,10,25,15,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
42815,50,10,25,15,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,11.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
44376,50,10,25,16,0.122449,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
44376,50,10,25,16,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
46037,50,10,25,17,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
46037,50,10,25,17,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
47798,50,10,25,18,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
53393,50,1,25,21,0.991922,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
55545,50,1,25,22,1.11022e-16,29,29,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
47798,50,10,25,18,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,12.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
49659,50,10,25,19,0.102041,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
49659,50,10,25,19,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
51620,50,10,25,20,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
51620,50,10,25,20,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,11.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
53681,50,10,25,21,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
53681,50,10,25,21,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
55842,50,10,25,22,0.0612245,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
55842,50,10,25,22,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,12.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
58103,50,10,25,23,0.102041,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
58103,50,10,25,23,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
60464,50,10,25,24,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
55545,50,1,25,22,0.992274,29,29,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
57797,50,1,25,23,1.11022e-16,24,24,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
60464,50,10,25,24,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
62925,50,10,25,25,0.122449,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
62925,50,10,25,25,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
65486,50,10,25,26,0.102041,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
65486,50,10,25,26,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,11.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
68147,50,10,25,27,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
68147,50,10,25,27,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,12.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
70908,50,10,25,28,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
57797,50,1,25,23,0.990002,24,24,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
60149,50,1,25,24,1.11022e-16,28,28,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
70908,50,10,25,28,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
73769,50,10,25,29,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
158903,50,1,50,26,0.985933,25,25,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
161555,50,1,50,27,0,23,23,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
73769,50,10,25,29,1,0,0,Mu1-const,XRAI_0.100000,0.3,-2.000000,-2.000000,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
125051,50,1,50,0,0,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
60149,50,1,25,24,0.99344,28,28,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
62601,50,1,25,25,1.11022e-16,27,27,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
62601,50,1,25,25,0.990873,27,27,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
65153,50,1,25,26,1.11022e-16,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
65153,50,1,25,26,0.99313,26,26,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
67805,50,1,25,27,1.11022e-16,22,22,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
67805,50,1,25,27,0.99344,22,22,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
70557,50,1,25,28,1.11022e-16,28,28,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
70557,50,1,25,28,0.990722,28,28,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
73409,50,1,25,29,1.11022e-16,27,27,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
73409,50,1,25,29,0.989728,27,27,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
31309,50,3,25,0,0.0408163,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
31309,50,3,25,0,1,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,18.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
31363,50,3,25,1,0.0408163,4,4,Mu1-const,XRAI_0.100000,0.3,-2.000000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
31363,50,3,25,1,0.998334,4,4,Mu1-const,XRAI_0.100000,0.3,-2.000000,17.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
31517,50,3,25,2,0.0408163,7,7,Mu1-const,XRAI_0.100000,0.3,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
161555,50,1,50,27,0.986189,23,23,Mu1-const,XRAI_0.100000,0.3,31.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
164307,50,1,50,28,0,27,27,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
125051,50,1,50,0,0.985295,26,26,Mu1-const,XRAI_0.100000,0.3,33.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
125103,50,1,50,1,0,27,27,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
31517,50,3,25,2,0.998334,7,7,Mu1-const,XRAI_0.100000,0.3,-2.000000,19.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
31771,50,3,25,3,0.0408163,3,3,Mu1-const,XRAI_0.100000,0.3,-2.000000,3.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
31771,50,3,25,3,1,3,3,Mu1-const,XRAI_0.100000,0.3,-2.000000,16.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
32125,50,3,25,4,0.0408163,4,4,Mu1-const,XRAI_0.100000,0.3,-2.000000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
32125,50,3,25,4,1,4,4,Mu1-const,XRAI_0.100000,0.3,-2.000000,16.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
32579,50,3,25,5,0.0408163,8,8,Mu1-const,XRAI_0.100000,0.3,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
32579,50,3,25,5,1,8,8,Mu1-const,XRAI_0.100000,0.3,-2.000000,19.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
33133,50,3,25,6,0.0408163,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
33133,50,3,25,6,0.998822,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,18.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
33787,50,3,25,7,0.0408163,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
33787,50,3,25,7,1,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,18.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
34541,50,3,25,8,0.0408163,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
34541,50,3,25,8,1,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,18.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
35395,50,3,25,9,0.0408163,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
35395,50,3,25,9,0.998822,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,19.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
36349,50,3,25,10,0.0408163,7,7,Mu1-const,XRAI_0.100000,0.3,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
36349,50,3,25,10,0.998822,7,7,Mu1-const,XRAI_0.100000,0.3,-2.000000,18.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
37403,50,3,25,11,0.0408163,7,7,Mu1-const,XRAI_0.100000,0.3,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
37403,50,3,25,11,0.998822,7,7,Mu1-const,XRAI_0.100000,0.3,-2.000000,19.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
38557,50,3,25,12,0.0408163,9,9,Mu1-const,XRAI_0.100000,0.3,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
38557,50,3,25,12,1,7,9,Mu1-const,XRAI_0.100000,0.3,-2.000000,20.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
39811,50,3,25,13,0.0408163,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
164307,50,1,50,28,0.984739,27,27,Mu1-const,XRAI_0.100000,0.3,33.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
167159,50,1,50,29,0,27,27,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
125103,50,1,50,1,0.984628,27,27,Mu1-const,XRAI_0.100000,0.3,33.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
125255,50,1,50,2,0,25,25,Mu1-const,XRAI_0.100000,0.3,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
39811,50,3,25,13,0.998822,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,18.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
41165,50,3,25,14,0.0408163,4,4,Mu1-const,XRAI_0.100000,0.3,-2.000000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
41165,50,3,25,14,1,4,4,Mu1-const,XRAI_0.100000,0.3,-2.000000,17.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
42619,50,3,25,15,0.0408163,9,9,Mu1-const,XRAI_0.100000,0.3,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
42619,50,3,25,15,1,9,9,Mu1-const,XRAI_0.100000,0.3,-2.000000,20.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
44173,50,3,25,16,0.0408163,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
44173,50,3,25,16,1,6,6,Mu1-const,XRAI_0.100000,0.3,-2.000000,18.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
45827,50,3,25,17,0.0408163,4,4,Mu1-const,XRAI_0.100000,0.3,-2.000000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
45827,50,3,25,17,0.998334,4,4,Mu1-const,XRAI_0.100000,0.3,-2.000000,17.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
