seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,rob_test_0,rob_test_1,rob_test_2,rob_test_3,rob_test_4,rob_test_5,rob_test_6,rob_test_7,init
143409,50,10,50,19,0.979385,7,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,7.0,-1.0,-1.0,-1.0,-1.0,True
143409,50,10,50,19,1.0,7,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,7.0,-1.0,-1.0,-1.0,-1.0,False
145370,50,10,50,20,0.9786,9,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,9.0,-1.0,-1.0,-1.0,-1.0,True
145370,50,10,50,20,1.0,6,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,10.0,-1.0,-1.0,-1.0,-1.0,False
147431,50,10,50,21,0.979692,7,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,7.0,-1.0,-1.0,-1.0,-1.0,True
147431,50,10,50,21,1.0,7,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,10.0,-1.0,-1.0,-1.0,-1.0,False
149592,50,10,50,22,0.979776,9,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,9.0,-1.0,-1.0,-1.0,-1.0,True
149592,50,10,50,22,1.0,8,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,12.0,-1.0,-1.0,-1.0,-1.0,False
151853,50,10,50,23,0.977966,6,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,6.0,-1.0,-1.0,-1.0,-1.0,True
151853,50,10,50,23,1.0,6,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,8.0,-1.0,-1.0,-1.0,-1.0,False
154214,50,10,50,24,0.978323,8,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,8.0,-1.0,-1.0,-1.0,-1.0,True
154214,50,10,50,24,1.0,8,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,12.0,-1.0,-1.0,-1.0,-1.0,False
156675,50,10,50,25,0.977997,9,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,9.0,-1.0,-1.0,-1.0,-1.0,True
156675,50,10,50,25,1.0,6,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,10.0,-1.0,-1.0,-1.0,-1.0,False
159236,50,10,50,26,0.978323,8,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,8.0,-1.0,-1.0,-1.0,-1.0,True
159236,50,10,50,26,0.999417,6,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,10.0,-1.0,-1.0,-1.0,-1.0,False
161897,50,10,50,27,0.978872,7,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,7.0,-1.0,-1.0,-1.0,-1.0,True
161897,50,10,50,27,1.0,6,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,8.0,-1.0,-1.0,-1.0,-1.0,False
164658,50,10,50,28,0.979001,9,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,9.0,-1.0,-1.0,-1.0,-1.0,True
164658,50,10,50,28,1.0,6,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,10.0,-1.0,-1.0,-1.0,-1.0,False
167519,50,10,50,29,0.979017,10,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,10.0,-1.0,-1.0,-1.0,-1.0,True
167519,50,10,50,29,1.0,8,0,Mu1-unconst,1RAI,-2.0,-2.0,-2.0,9.0,-1.0,-1.0,-1.0,-1.0,False
514,5,3,10,0,0.908713,0,0,Mu1-unconst,XRAI_0.100000,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
1011,10,1,10,0,0.863414,4,0,Mu1-unconst,XRAI_0.100000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
26,5,1,2,0,0.75,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
26,5,1,2,0,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
33,5,1,2,1,0.75,0,0,Mu1-unconst,XRAI_0.100000,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
33,5,1,2,1,1.0,0,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
50,5,1,2,2,0.75,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
50,5,1,2,2,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
77,5,1,2,3,0.75,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
77,5,1,2,3,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
114,5,1,2,4,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
114,5,1,2,4,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
161,5,1,2,5,0.75,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
161,5,1,2,5,1.0,1,0,Mu1-unconst,XRAI_0.100000,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
218,5,1,2,6,1.0,0,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
218,5,1,2,6,1.0,0,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
285,5,1,2,7,0.5,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
285,5,1,2,7,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
362,5,1,2,8,0.75,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
362,5,1,2,8,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
449,5,1,2,9,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
449,5,1,2,9,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
546,5,1,2,10,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
546,5,1,2,10,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
653,5,1,2,11,1.0,1,0,Mu1-unconst,XRAI_0.100000,2.0,2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
653,5,1,2,11,1.0,1,0,Mu1-unconst,XRAI_0.100000,2.0,2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
770,5,1,2,12,0.75,0,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
770,5,1,2,12,1.0,0,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
897,5,1,2,13,1.0,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
897,5,1,2,13,1.0,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
1034,5,1,2,14,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
1034,5,1,2,14,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
2547,10,5,10,12,0.925926,0,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1191,25,10,2,6,1.0,1,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,True
1191,25,10,2,6,1.0,1,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,False
1527,25,10,2,7,1.0,4,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,4.0,-1.0,-1.0,-2.0,-2.0,True
1527,25,10,2,7,1.0,4,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,4.0,-1.0,-1.0,-2.0,-2.0,False
6222,25,5,10,12,0.953936,6,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,6.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
126,25,1,2,0,0.958333,19,9,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
126,25,1,2,0,1.0,19,9,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
153,25,1,2,1,0.958333,19,9,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
153,25,1,2,1,1.0,18,9,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
51,10,1,2,0,1.0,4,1,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
51,10,1,2,0,1.0,4,1,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
63,10,1,2,1,0.777778,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
63,10,1,2,1,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
95,10,1,2,2,0.888889,2,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
95,10,1,2,2,1.0,2,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
147,10,1,2,3,0.666667,5,0,Mu1-unconst,XRAI_0.100000,-1.0,5.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
147,10,1,2,3,1.0,5,0,Mu1-unconst,XRAI_0.100000,-1.0,5.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
219,10,1,2,4,0.777778,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
219,10,1,2,4,1.0,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
311,10,1,2,5,0.777778,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
311,10,1,2,5,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
423,10,1,2,6,1.0,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
423,10,1,2,6,1.0,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
555,10,1,2,7,0.888889,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
555,10,1,2,7,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
707,10,1,2,8,0.888889,6,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
707,10,1,2,8,1.0,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1181,5,1,2,15,1.0,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
879,10,1,2,9,1.0,4,1,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1181,5,1,2,15,1.0,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
879,10,1,2,9,1.0,4,1,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1338,5,1,2,16,0.75,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
1071,10,1,2,10,0.888889,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1338,5,1,2,16,1.0,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
1071,10,1,2,10,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1505,5,1,2,17,0.75,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
1283,10,1,2,11,0.888889,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1505,5,1,2,17,1.0,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
1682,5,1,2,18,0.75,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
1283,10,1,2,11,1.0,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1682,5,1,2,18,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
1515,10,1,2,12,0.888889,5,1,Mu1-unconst,XRAI_0.100000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1869,5,1,2,19,0.0,2,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
1515,10,1,2,12,1.0,5,1,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1869,5,1,2,19,1.0,2,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
2066,5,1,2,20,0.25,0,0,Mu1-unconst,XRAI_0.100000,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
1767,10,1,2,13,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1767,10,1,2,13,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
2066,5,1,2,20,1.0,0,0,Mu1-unconst,XRAI_0.100000,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
2039,10,1,2,14,0.888889,6,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
2273,5,1,2,21,0.75,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
2273,5,1,2,21,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
2039,10,1,2,14,1.0,6,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
2490,5,1,2,22,1.0,0,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
2331,10,1,2,15,1.0,5,0,Mu1-unconst,XRAI_0.100000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
2490,5,1,2,22,1.0,0,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
2331,10,1,2,15,1.0,5,0,Mu1-unconst,XRAI_0.100000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
2717,5,1,2,23,0.75,0,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
2717,5,1,2,23,1.0,0,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
2643,10,1,2,16,0.888889,3,2,Mu1-unconst,XRAI_0.100000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
2954,5,1,2,24,1.0,0,0,Mu1-unconst,XRAI_0.100000,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
2954,5,1,2,24,1.0,0,0,Mu1-unconst,XRAI_0.100000,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
2643,10,1,2,16,1.0,3,2,Mu1-unconst,XRAI_0.100000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
3201,5,1,2,25,1.0,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
2975,10,1,2,17,0.888889,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
3201,5,1,2,25,1.0,1,0,Mu1-unconst,XRAI_0.100000,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
3458,5,1,2,26,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
2975,10,1,2,17,1.0,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
3458,5,1,2,26,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
3327,10,1,2,18,0.888889,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
3725,5,1,2,27,1.0,2,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
3725,5,1,2,27,1.0,2,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
3327,10,1,2,18,1.0,5,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
4002,5,1,2,28,0.75,1,0,Mu1-unconst,XRAI_0.100000,-1.0,1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
3699,10,1,2,19,0.888889,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
4002,5,1,2,28,1.0,1,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,False
4289,5,1,2,29,0.75,0,0,Mu1-unconst,XRAI_0.100000,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,True
23831,25,3,25,18,0.94578,6,0,Mu1-unconst,XRAI_0.100000,-2.0,6.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
3699,10,1,2,19,1.0,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
4091,10,1,2,20,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
4091,10,1,2,20,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
4503,10,1,2,21,0.888889,5,1,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
4503,10,1,2,21,1.0,5,1,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
4935,10,1,2,22,1.0,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
1913,25,10,2,8,1.0,1,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,True
4935,10,1,2,22,1.0,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
5387,10,1,2,23,0.777778,6,1,Mu1-unconst,XRAI_0.100000,7.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
5387,10,1,2,23,1.0,6,1,Mu1-unconst,XRAI_0.100000,6.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
5859,10,1,2,24,0.777778,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
5859,10,1,2,24,1.0,3,0,Mu1-unconst,XRAI_0.100000,5.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
6351,10,1,2,25,0.888889,6,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
6351,10,1,2,25,1.0,6,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
1913,25,10,2,8,1.0,1,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,False
6863,10,1,2,26,0.888889,3,0,Mu1-unconst,XRAI_0.100000,3.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
6863,10,1,2,26,1.0,3,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
7395,10,1,2,27,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
7395,10,1,2,27,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
7947,10,1,2,28,0.888889,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
7947,10,1,2,28,1.0,4,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
8519,10,1,2,29,0.888889,2,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
8519,10,1,2,29,1.0,2,0,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
59,10,3,2,0,0.888889,0,0,Mu1-unconst,XRAI_0.100000,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
230,25,1,2,2,1.0,18,4,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
230,25,1,2,2,1.0,18,4,Mu1-unconst,XRAI_0.100000,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,False
357,25,1,2,3,0.958333,16,7,Mu1-unconst,XRAI_0.100000,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,True
2349,25,10,2,9,1.0,4,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,4.0,-1.0,-1.0,-2.0,-2.0,True
2349,25,10,2,9,1.0,4,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,4.0,-1.0,-1.0,-2.0,-2.0,False
2835,25,10,2,10,0.958333,0,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,True
2835,25,10,2,10,1.0,0,0,Mu1-unconst,XRAI_0.100000,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,False
59,10,3,2,0,1.0,0,0,Mu1-unconst,XRAI_0.100000,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
73,10,3,2,1,1.0,3,0,Mu1-unconst,XRAI_0.100000,-2.0,3.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
73,10,3,2,1,1.0,3,0,Mu1-unconst,XRAI_0.100000,-2.0,3.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
107,10,3,2,2,0.888889,0,0,Mu1-unconst,XRAI_0.100000,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
107,10,3,2,2,1.0,0,0,Mu1-unconst,XRAI_0.100000,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
161,10,3,2,3,0.777778,2,0,Mu1-unconst,XRAI_0.100000,-2.0,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
161,10,3,2,3,1.0,2,0,Mu1-unconst,XRAI_0.100000,-2.0,3.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
235,10,3,2,4,1.0,0,0,Mu1-unconst,XRAI_0.100000,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
235,10,3,2,4,1.0,0,0,Mu1-unconst,XRAI_0.100000,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
329,10,3,2,5,1.0,1,0,Mu1-unconst,XRAI_0.100000,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
329,10,3,2,5,1.0,1,0,Mu1-unconst,XRAI_0.100000,-2.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,False
443,10,3,2,6,0.888889,0,0,Mu1-unconst,XRAI_0.100000,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,True
